,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
4347,4347,39123,"['primary_backoff', 'primary_tx']","[6, 0]","[False, False]",33,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",22,189,True,False
4348,4348,39132,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",32,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",21,188,True,False
4349,4349,39141,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",31,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",20,187,True,False
4350,4350,39150,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",30,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",19,186,True,False
4351,4351,39159,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",29,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",18,185,True,False
4352,4352,39168,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",28,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",17,184,True,False
4353,4353,39177,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",27,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",16,183,True,False
4354,4354,39186,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",26,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",15,182,True,False
4355,4355,39195,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",25,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",14,181,True,False
4356,4356,39204,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",24,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",13,180,True,False
4357,4357,39213,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",23,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",12,179,True,False
4358,4358,39222,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",22,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",11,178,True,False
4359,4359,39231,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",21,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",10,177,True,False
4360,4360,39240,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",20,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",9,176,True,False
4361,4361,39249,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",19,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",8,175,True,False
4362,4362,39258,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",18,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",7,174,True,False
4363,4363,39267,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",17,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",6,173,True,False
4364,4364,39276,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",16,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",5,172,True,False
4365,4365,39285,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",15,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",4,171,True,False
4366,4366,39294,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",14,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",3,170,True,False
4367,4367,39303,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",13,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",2,169,True,False
4368,4368,39312,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",12,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",1,168,True,False
4369,4369,39321,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",11,0,"['primary_backoff', 'primary_backoff']","[7, 13]","[False, False]",0,167,True,False
4370,4370,39330,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",10,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,166,True,False
4371,4371,39339,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",9,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,165,True,False
4372,4372,39348,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",8,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,164,True,False
4373,4373,39357,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",7,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,163,True,False
4374,4374,39366,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",6,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,162,True,False
4375,4375,39375,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",5,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,161,True,False
4376,4376,39384,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",4,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,160,True,False
4377,4377,39393,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",3,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,159,True,False
4378,4378,39402,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",2,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,158,True,False
4379,4379,39411,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",1,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,157,True,False
4380,4380,39420,"['primary_backoff', 'primary_backoff']","[6, 13]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,156,False,False
4381,4381,39429,"['primary_backoff', 'primary_backoff']","[5, 12]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,155,False,False
4382,4382,39438,"['primary_backoff', 'primary_backoff']","[4, 11]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,154,False,False
4383,4383,39447,"['primary_backoff', 'primary_backoff']","[3, 10]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,153,False,False
4384,4384,39456,"['primary_backoff', 'primary_backoff']","[2, 9]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,152,False,False
4385,4385,39465,"['primary_backoff', 'primary_backoff']","[1, 8]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,151,False,False
4386,4386,39474,"['primary_backoff', 'primary_backoff']","[0, 7]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,150,False,False
4387,4387,39483,"['primary_tx', 'primary_backoff']","[0, 6]","[False, False]",33,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,149,True,False
4388,4388,39492,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",32,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,148,True,False
4389,4389,39501,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",31,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,147,True,False
4390,4390,39510,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",30,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,146,True,False
4391,4391,39519,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",29,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,145,True,False
4392,4392,39528,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",28,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,144,True,False
4393,4393,39537,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",27,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,143,True,False
4394,4394,39546,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",26,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,142,True,False
4395,4395,39555,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",25,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,141,True,False
4396,4396,39564,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",24,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,140,True,False
4397,4397,39573,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",23,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,139,True,False
4398,4398,39582,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",22,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,138,True,False
4399,4399,39591,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",21,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,137,True,False
4400,4400,39600,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",20,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,136,True,False
4401,4401,39609,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",19,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,135,True,False
4402,4402,39618,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",18,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,134,True,False
4403,4403,39627,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",17,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,133,True,False
4404,4404,39636,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",16,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,132,True,False
4405,4405,39645,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",15,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,131,True,False
4406,4406,39654,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",14,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,130,True,False
4407,4407,39663,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",13,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,129,True,False
4408,4408,39672,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",12,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,128,True,False
4409,4409,39681,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",11,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,127,True,False
4410,4410,39690,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",10,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,126,True,False
4411,4411,39699,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",9,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,125,True,False
4412,4412,39708,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",8,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,124,True,False
4413,4413,39717,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",7,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,123,True,False
4414,4414,39726,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",6,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,122,True,False
4415,4415,39735,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",5,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,121,True,False
4416,4416,39744,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",4,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,120,True,False
4417,4417,39753,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",3,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,119,True,False
4418,4418,39762,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",2,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,118,True,False
4419,4419,39771,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",1,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,117,True,False
4420,4420,39780,"['primary_backoff', 'primary_backoff']","[13, 6]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,116,False,False
4421,4421,39789,"['primary_backoff', 'primary_backoff']","[12, 5]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,115,False,False
4422,4422,39798,"['primary_backoff', 'primary_backoff']","[11, 4]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,114,False,False
4423,4423,39807,"['primary_backoff', 'primary_backoff']","[10, 3]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,113,False,False
4424,4424,39816,"['primary_backoff', 'primary_backoff']","[9, 2]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,112,False,False
4425,4425,39825,"['primary_backoff', 'primary_backoff']","[8, 1]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,111,False,False
4426,4426,39834,"['primary_backoff', 'primary_backoff']","[7, 0]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,110,False,False
4427,4427,39843,"['primary_backoff', 'primary_tx']","[6, 0]","[False, False]",33,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,109,True,False
4428,4428,39852,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",32,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,108,True,False
4429,4429,39861,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",31,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,107,True,False
4430,4430,39870,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",30,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,106,True,False
4431,4431,39879,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",29,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,105,True,False
4432,4432,39888,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",28,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,104,True,False
4433,4433,39897,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",27,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,103,True,False
4434,4434,39906,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",26,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,102,True,False
4435,4435,39915,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",25,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,101,True,False
4436,4436,39924,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",24,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,100,True,False
4437,4437,39933,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",23,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,99,True,False
4438,4438,39942,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",22,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,98,True,False
4439,4439,39951,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",21,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,97,True,False
4440,4440,39960,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",20,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,96,True,False
4441,4441,39969,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",19,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,95,True,False
4442,4442,39978,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",18,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,94,True,False
4443,4443,39987,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",17,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,93,True,False
4444,4444,39996,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",16,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,92,True,False
4445,4445,40005,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",15,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,91,True,False
4446,4446,40014,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",14,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,90,True,False
4447,4447,40023,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",13,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,89,True,False
4448,4448,40032,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",12,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,88,True,False
4449,4449,40041,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",11,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,87,True,False
4450,4450,40050,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",10,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,86,True,False
4451,4451,40059,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",9,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,85,True,False
4452,4452,40068,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",8,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,84,True,False
4453,4453,40077,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",7,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,83,True,False
4454,4454,40086,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",6,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,82,True,False
4455,4455,40095,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",5,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,81,True,False
4456,4456,40104,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",4,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,80,True,False
4457,4457,40113,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",3,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,79,True,False
4458,4458,40122,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",2,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,78,True,False
4459,4459,40131,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",1,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,77,True,False
4460,4460,40140,"['primary_backoff', 'primary_backoff']","[6, 1]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,76,False,False
